,hour,users,messages,date
11882,11:08,Jorge,Saludos,19-9-19
11883,11:18,Pete,Le vais a dar el cumple a Antoñito el sábado como os pongáis a hablar de esto,19-9-19
11884,11:18,Ivan,Hostia @34679167711 proponlo como tratamiento antiarrugas. Eso sí se te quedan morcillitas jajaja,19-9-19
11885,11:18,Pete,"Pero si, hacedlo, quiero ver la cara de la peñita flipandolo jajs",19-9-19
11886,11:18,Laura,Flipas ya lo tngo mejor pero me duele el dedo,19-9-19
11887,11:19,Alvarito,Entiendo que al ser la misma raza es una diferenciacion como ahora un negro o un chino. Por lo que diria que si,19-9-19
11888,11:25,Ivan,🤣😂🤣😂,19-9-19
11889,11:25,Jorge,No lo era,19-9-19
11890,11:25,Ivan,😂🤣😂🤣😂🤣,19-9-19
11891,11:26,Jorge,Era una especie distinta,19-9-19
11892,11:26,Jorge,del mismo modo que el orangután y el gorila,19-9-19
11893,11:26,Jorge,O el zorro y el lobo,19-9-19
11894,11:26,Ivan,"Cuidado con dónde los metes, que ahora son más gorditos. Equisdede",19-9-19
11895,11:26,Jorge,<Multimedia omitido>,19-9-19
11896,11:27,Jorge,Aquí radica la duda bro,19-9-19
11897,11:27,Jorge,La GRAN duda,19-9-19
11898,11:27,Jose,<Multimedia omitido>,19-9-19
11899,11:27,Alvarito,Pos eso lo trasmitire a mis sabios,19-9-19
11900,11:27,Alvarito,Px esta claro q no tengo la respuesta aunque quiza la conclusion sea la misma,19-9-19
11901,11:27,Alvarito,<Multimedia omitido>,19-9-19
11902,11:28,Jorge,Osea que si tenían el mismo alma que nosotros?,19-9-19
11903,11:28,Jorge,A esa conclusión llegarías?,19-9-19
11904,11:28,Jorge,Porque la siguiente duda es...LOS ALIENS TIENEN ALMA?,19-9-19
11905,11:28,Jorge,No hablo de papito. El es en sí un alma.,19-9-19
11906,11:28,Jorge,El alma de la charanga,19-9-19
11907,11:29,Jorge,Hablo de aliens de verdad,19-9-19
11908,11:29,Jorge,"Y cuando digo alma digo alma humana,ese grado de alma. No vayamos por esos otros derroteros",19-9-19
11909,11:34,Jose,Que se entiende por alma humana?,19-9-19
11910,11:36,Jorge,"Santo Tomás definía alma humana, animal y vegetativa",19-9-19
11911,11:36,Jose,"Porque yo lo asoció a que el alma como tal sentimos va a asociado a ciertl desarrollo cerebral, x eso lo tiene el humano, y no los animales",19-9-19
11912,11:36,Jorge,No tengo delante las definiciones pero a buen seguro no dejan dudas,19-9-19
11913,11:36,Jose,"Y x lo tanto aliens con nuestra capacidad, podrían tener también si",19-9-19
11914,12:22,Pete,<Multimedia omitido>,19-9-19
11915,12:24,Jorge,JAJAJAJ,19-9-19
11916,12:25,Alvarito,Te lo defini arriba en parte pero se puede abrir mas,19-9-19
11917,12:25,Alvarito,Si  en mi opinion,19-9-19
11918,12:26,Alvarito,"Ahora bien, insisto que el alma tiene la dimension y el grado xxx en funcion del ser",19-9-19
11919,12:26,Jorge,"bueno, yo ya he dejada clara mi pregunta",19-9-19
11920,12:26,Jorge,alma en el mismo grado humano,19-9-19
11921,12:27,Jorge,"es decir alma humana, espiritu, parte inmutable que sera salvada, que peca, que es perdonada, etc",19-9-19
11922,12:27,Jorge,poios,19-9-19
11923,12:27,Jorge,necesitaria saber si mañana finalmente tiene lugar kdd en casa de @34680290628,19-9-19
11924,12:39,Pete,Coño igual se presenta errejoncete a las generales,19-9-19
11925,12:39,Pete,El último y definitivo caballo de troya del PSOE para liquidar a podemos,19-9-19
11926,12:39,Jorge,otra escision de la izquierda jajajaj,19-9-19
11927,12:41,Ivan,Por mí no problemo. A ver qué dice el resto,19-9-19
11928,13:36,Jose,Pete como se apellida el chaval este que es Sargento? Mario que?,19-9-19
11929,13:37,Eku,Céano,19-9-19
11930,13:42,Pete,Bautista,19-9-19
11931,15:08,Jorge,mondibleu,19-9-19
11932,15:10,Ivan,<Multimedia omitido>,19-9-19
11933,15:10,Ivan,<Multimedia omitido>,19-9-19
11934,15:16,Alvarito,Jajajjajjaja,19-9-19
11935,15:18,Jorge,jajajajajajaj,19-9-19
11936,15:18,Jorge,pero que guapo sale picolo en ese video me maten,19-9-19
11937,15:19,Alvarito,Yeah,19-9-19
11938,15:19,Alvarito,Es muy dificil ese baile,19-9-19
11939,15:19,Alvarito,Mucho,19-9-19
11940,15:20,Ivan,No me cabe duda de que conseguiras aprenderlo,19-9-19
11941,15:20,Jorge,he pensado lo mismo,19-9-19
11942,15:21,Jorge,"lo he traducido como ""reto aceptado""",19-9-19
11943,15:21,Ivan,Lo sabe Jesús,19-9-19
11944,15:21,Ivan,Saape,19-9-19
11945,15:27,Alvarito,<Multimedia omitido>,19-9-19
11946,15:34,Jorge,<Multimedia omitido>,19-9-19
11947,15:35,Ivan,😂🤣😂,19-9-19
11948,20:26,Jorge,<Multimedia omitido>,19-9-19
11949,20:44,Jose,//m.forocoches.com/foro/showthread.php?t=7434683,19-9-19
11950,20:57,Ivan,😂🤣,19-9-19
11951,22:15,Ivan,<Multimedia omitido>,19-9-19
11952,22:16,Jose,"Que forzado, que ya no hacen noches de terraza",19-9-19
11953,22:18,Ivan,Será en tu terraza,19-9-19
11954,22:19,Ivan,Que te pasa Jose últimamente que andas muy picajoso,19-9-19
11955,22:19,Ivan,O es solo por tocar los cojones,19-9-19
11956,22:19,Ivan,😂,19-9-19
11957,22:21,Jose,He acabado Naruto y ya no puedo soltar mi rabia contra los jutsus de mierda que de vez en cuando sacabam,19-9-19
11958,22:21,Jose,Tengo que buscar sustituto,19-9-19
11959,22:25,Ivan,<Multimedia omitido>,19-9-19
11960,22:58,Jorge,<Multimedia omitido>,19-9-19
11961,22:59,Jorge,Mandaria una foto ahí bebiendo pero voy a follar mekor,19-9-19
11962,22:59,Jorge,Saludpa,19-9-19
11963,23:07,Alvarito,Ole,19-9-19
11964,23:09,Jose,Al lio!,19-9-19
11965,23:09,Jose,<Multimedia omitido>,19-9-19
11966,23:13,Alvaro,🐃,19-9-19
11967,23:21,Ivan,😂😂😂🤣😂,19-9-19
11968,23:21,Ivan,"Folla, folla",19-9-19
11969,23:23,Pete,//twitter.com/abc_es/status/1174655629438390272?s=08,19-9-19
11970,23:23,Pete,<Multimedia omitido>,19-9-19
11971,23:24,Pete,A ver si ya viene la época de lluvias,19-9-19
11972,0:28,Jorge,<Multimedia omitido>,20-9-19
11973,0:55,Alvaro,<Multimedia omitido>,20-9-19
11974,0:57,Jorge,Voy a comerme un poco de cánido,20-9-19
11975,2:16,Alvarito,Gollladores,20-9-19
11976,2:16,Alvarito,Golladores,20-9-19
11977,7:04,Ivan,<Multimedia omitido>,20-9-19
11978,7:04,Ivan,Chochos tío,20-9-19
11979,7:04,Ivan,He venido por los chochos,20-9-19
11980,7:35,Alvaro,<Multimedia omitido>,20-9-19
11981,7:52,Ivan,😂,20-9-19
11982,7:54,Jorge,<Multimedia omitido>,20-9-19
11983,7:56,Ivan,Pero @34675187652,20-9-19
11984,7:56,Ivan,Qué pasa hoy con los Iveco,20-9-19
11985,7:56,Ivan,Ya no nos cuentas na,20-9-19
11986,7:57,Alvarito,Porque esta malo,20-9-19
11987,7:57,Alvarito,Se ha agarrao un freskito,20-9-19
11988,8:05,Jorge,<Multimedia omitido>,20-9-19
11989,8:07,Alvaro,Se ha cancelado el problema del aparcamiento,20-9-19
11990,8:09,Ivan,"Cierto, cierto",20-9-19
11991,8:20,Ivan,También hace tiempo que no se comenta lo que os gustan las POLLAS!!!,20-9-19
11992,8:20,Ivan,POLLAS!!!!!,20-9-19
11993,8:20,Ivan,POLLAAAAAAAAS!!!!!!,20-9-19
11994,8:28,Alvarito,<Multimedia omitido>,20-9-19
11995,8:28,Alvarito,Din din din,20-9-19
11996,8:28,Alvarito,L hora de las pollas,20-9-19
11997,8:33,Alvaro,<Multimedia omitido>,20-9-19
11998,8:33,Alvaro,<Multimedia omitido>,20-9-19
11999,8:33,Ivan,Jejejej,20-9-19
12000,8:34,Alvaro,Hay q averiguar por qué el espidifen es tan bueno,20-9-19
12001,8:35,Alvaro,Se deberá a su saborcillo mentolado??,20-9-19
12002,8:36,Jorge,<Multimedia omitido>,20-9-19
12003,8:36,Jorge,A qué tiene arginina que facilita la absorcion,20-9-19
12004,8:36,Jorge,De nada,20-9-19
12005,8:37,Alvarito,Lo tengo claro,20-9-19
12006,8:37,Alvarito,Pamplinas,20-9-19
12007,8:37,Alvarito,La arginina no tiene alma como los seres humanos....,20-9-19
12008,8:37,Jorge,<Multimedia omitido>,20-9-19
12009,8:37,Alvarito,"@34677159429 tengo tu respuesta , te la doy mañana en tony’s fatty bbq",20-9-19
12010,8:37,Jorge,Ok,20-9-19
12011,8:40,Alvaro,<Multimedia omitido>,20-9-19
12012,8:40,Alvaro,Jorge no he queda na ya,20-9-19
12013,8:40,Alvaro,Cumplirás tu sueño de hacer la conga el último día?,20-9-19
12014,8:46,Jorge,No porque es excedencia,20-9-19
12015,8:46,Jorge,<Multimedia omitido>,20-9-19
12016,8:46,Alvaro,<Multimedia omitido>,20-9-19
12017,8:50,Alvarito,Andate jejeje eso era con los euromillones,20-9-19
12018,8:50,Alvarito,Mientras ibamos tocando la de “la mascara”,20-9-19
12019,9:27,Jorge,hoy es el gran dia,20-9-19
12020,9:28,Jorge,<Multimedia omitido>,20-9-19
12021,9:29,Pete,Es hoy???,20-9-19
12022,9:29,Pete,Dnd se ve en streaming,20-9-19
12023,9:29,Pete,Hora,20-9-19
12024,9:33,Jorge,en youtube hay algo loko,20-9-19
12025,9:33,Jorge,//www.lavanguardia.com/internacional/20190920/47493343351/asaltar-area-51-aliens-basa-militar-nevada-facebook.html,20-9-19
12026,9:33,Jorge,acá algo interesante al respecto,20-9-19
12027,9:37,Ivan,Whaaatt?!!,20-9-19
12028,9:37,Jorge,"""Si corremos a lo Naruto podremos ir más rápido que sus balas"", un argumento difícil de resistir.",20-9-19
12029,9:37,Jorge,jajajajaj,20-9-19
12030,9:37,Ivan,Yo pensaba que te referías a que al ser viernes caía megasiesta. Perdón megaautopsia,20-9-19
12031,9:38,Jorge,"no, no",20-9-19
12032,9:38,Jorge,aunque también caera una de 2 horitas,20-9-19
12033,9:52,Alvaro,<Multimedia omitido>,20-9-19
12034,9:53,Jorge,"Ana Julia Quezada, alias la negra de mierda, condenada por unanimidad del jurado",20-9-19
12035,9:53,Jorge,menos mal... ya me estaba temiendo que el jurado con 5/7 tias la exculpara xddd,20-9-19
12036,9:57,Fonseca,🤣🤣,20-9-19
12037,10:22,Jorge,Los yonkis ponen ratones debajo de la almohada para que les traigan dientes.,20-9-19
12038,10:22,Jorge,saludos,20-9-19
12039,11:08,Jose,//m.forocoches.com/foro/showthread.php?t=7435554,20-9-19
12040,11:11,Jorge,//twitter.com/JWulen/status/1174966296481394688?s=19,20-9-19
12041,11:13,Pete,jajajajajaja,20-9-19
12042,11:13,Pete,molaria estar alli,20-9-19
12043,11:14,Pete,<Multimedia omitido>,20-9-19
12044,11:14,Alvarito,Como va el asalto,20-9-19
12045,11:15,Alvarito,Estoy nervioso joder,20-9-19
12046,11:16,Pete,imaginate q los acribillan a todos,20-9-19
12047,11:16,Alvarito,Ostia me parttiria la polla,20-9-19
12048,11:16,Pete,"que opinas trolvarito, q hay en el area 51?",20-9-19
12049,11:17,Alvarito,Seria considerado un ataque por la aldea de la hoja,20-9-19
12050,11:17,Alvarito,Uuuuu,20-9-19
12051,11:17,Alvarito,Mañana cn una cerveza,20-9-19
12052,11:17,Pete,u hoy con los parrokianos,20-9-19
12053,11:17,Pete,saca el tema en la charla,20-9-19
12054,11:20,Alvaro,<Multimedia omitido>,20-9-19
12055,11:23,Alvarito,<Multimedia omitido>,20-9-19
12056,11:24,Ivan,😂🤣😂😂,20-9-19
12057,11:25,Jorge,jajja la US Army preparando la defensa,20-9-19
12058,11:29,Alvarito,Joder me encanta todo,20-9-19
12059,11:31,Alvarito,<Multimedia omitido>,20-9-19
12060,11:31,Alvarito,Empieza,20-9-19
12061,11:31,Jorge,JAJAJAJA,20-9-19
12062,11:31,Jorge,es que no puedo parar de verles,20-9-19
12063,11:32,Eku,Esto q coño es?,20-9-19
12064,11:33,Alvarito,<Multimedia omitido>,20-9-19
12065,11:35,Alvarito,<Multimedia omitido>,20-9-19
12066,11:35,Jorge,ostia los envidiosos diran que es photoshop,20-9-19
12067,11:45,Alvarito,Exacto,20-9-19
12068,11:46,Alvarito,"Y lo que es, es uno que ha aprendido la tecnica",20-9-19
12069,11:46,Jorge,"picolo, los que corren como naruto tienen alma?dudo que un espiritu sea tan rapido",20-9-19
12070,11:46,Jorge,se saldria del cuerpo,20-9-19
12071,12:02,Alvarito,Totalmente bro,20-9-19
12072,12:02,Alvarito,Tienen alma de lince sobaquero,20-9-19
12073,12:02,Alvarito,Que corre mucho,20-9-19
12074,12:02,Pete,<Multimedia omitido>,20-9-19
12075,12:02,Pete,Jajajajaj,20-9-19
12076,12:02,Eku,<Multimedia omitido>,20-9-19
12077,12:03,Jorge,dios,20-9-19
12078,12:03,Eku,Noticia del mes. El 88% de los usuarios son hombres.,20-9-19
12080,12:03,Eku,De verdad q esto está llegando a niveles insuperables,20-9-19
12081,12:03,Jorge,estan enfermos,20-9-19
12082,12:05,Alvarito,Estan jodidos,20-9-19
12083,12:06,Pete,"La ostia puta, he buscado  y no es troll ajja",20-9-19
12084,12:08,Ivan,<Multimedia omitido>,20-9-19
12085,12:10,Jorge,cada dia te pareces mas a lobo estepario,20-9-19
12086,12:11,Jorge,"caballero? donde tengo el caballo? yo soy un infante, maldita sea",20-9-19
12087,12:11,Jose,Es que manda huevos,20-9-19
12088,12:13,Jorge,llego la hora de la cacarrea,20-9-19
12089,12:13,Alvaro,<Multimedia omitido>,20-9-19
12090,12:13,Jorge,2 cafes solos largos tienen sus consecuencias,20-9-19
12091,12:22,Ivan,Benditas consecuencias,20-9-19
12092,12:22,Ivan,Por cierto chavales,20-9-19
12093,12:22,Ivan,Esta tarde noche al final nada no?,20-9-19
12094,12:24,Jorge,yo estoy available,20-9-19
12095,12:24,Jorge,si no hay tu plan me quedare en casa frikeando,20-9-19
12096,12:24,Jorge,asi que avisad si se animéis,20-9-19
12097,12:25,Pete,nosotros tenemos el picoteo de matrimoños de fin del cursito de mocos vaginales,20-9-19
12098,12:26,Pete,si eso luego nos echamos un copazo x los aledaños pero poco mas,20-9-19
12099,12:32,Eku,🤨,20-9-19
12100,12:33,Pete,cursito prematrimonial,20-9-19
12101,12:33,Eku,Adiuuuu,20-9-19
12102,12:33,Pete,"hablan de metodos anticoncepcion buenos, naturales, son bien, uno es el de evaluar el color del moco",20-9-19
12103,12:34,Jorge,cuentame mas,20-9-19
12104,12:34,Jorge,que color mocal es el adecuado?,20-9-19
12105,12:34,Jorge,"como se hace, con un algodon o estilo prueba del pañuelo?",20-9-19
12106,12:34,Pete,Para hoy todas tienen que llevar un tupper con un chupito de cada moco,20-9-19
12107,12:34,Pete,y compararlo todes,20-9-19
12108,12:34,Pete,y los tios tenemos q adivinar cada uno si es fertil o no en ese momento,20-9-19
12109,12:35,Jorge,y el cura otorga minipuntos,20-9-19
12110,12:35,Jorge,como en furor,20-9-19
12111,12:35,Pete,ajajaja,20-9-19
12112,12:35,Ivan,🤣😂🤣😂😂,20-9-19
12113,12:36,Jorge,me imagino a javito robando tuppers de esos,20-9-19
12114,12:36,Jorge,haciendose pasar por el ayudante mongolito del cura,20-9-19
12115,12:36,Eku,<Multimedia omitido>,20-9-19
12116,12:37,Eku,Este mensaje fue eliminado,20-9-19
12117,12:38,Pete,ajajjajjajjajajaja,20-9-19
12118,12:38,Eku,<Multimedia omitido>,20-9-19
12119,12:38,Pete,conan,20-9-19
12120,12:38,Jorge,ufffffffffff,20-9-19
12121,12:39,Jorge,@34680290628 ven a escuchar este sacrilegio,20-9-19
12122,12:39,Eku,<Multimedia omitido>,20-9-19
12123,12:39,Pete,jaja,20-9-19
12124,12:40,Pete,es la del espacio,20-9-19
12125,12:40,Pete,como coño se llamaba,20-9-19
12126,12:40,Jorge,desafio mortal,20-9-19
12127,12:40,Pete,y la de conan cual era,20-9-19
12128,12:40,Eku,Desafío total,20-9-19
12129,12:40,Eku,Total Recall,20-9-19
12130,12:40,Pete,eso,20-9-19
12131,12:40,Jorge,la de conan es muy parecida y tambien del suache,20-9-19
12132,12:40,Jorge,se perdona el error,20-9-19
12133,12:40,Pete,a ver q buske,20-9-19
12134,12:41,Pete,ya dudo,20-9-19
12135,12:41,Pete,"es la del futbol del plus, ahi no hay error",20-9-19
12136,12:41,Jorge,me encanta conan el barbero,20-9-19
12137,12:42,Jorge,agazapado,20-9-19
12138,12:42,Pete,//www.youtube.com/watch?v=7jVnvgrzn9U,20-9-19
12139,12:42,Jorge,jugeumos a poner peliculas con nombre de mena que es divertido,20-9-19
12140,12:42,Eku,<Multimedia omitido>,20-9-19
12141,12:42,Pete,"ostias no es igual para nada, pero a la vez muy parecidas",20-9-19
12142,12:42,Eku,Macho alfa,20-9-19
12143,12:42,Pete,nunca me habia fijado,20-9-19
12144,12:42,Eku,Sí señor,20-9-19
12145,12:42,Eku,Son clavadas,20-9-19
12146,12:42,Jorge,nada es igual a lo otro si ambas cosas son distintas,20-9-19
12147,12:42,Eku,Y mismo actor,20-9-19
12148,12:42,Jorge,per si pueden ser parecidas,20-9-19
12149,12:42,Eku,No sé por qué coño hicieron eso,20-9-19
12150,12:43,Pete,ya nano yo q se,20-9-19
12151,12:43,Pete,es como piratas del caribe y gladiator,20-9-19
12152,12:43,Laura,"//maps.google.com/?q=40.4666098,-3.6600479",20-9-19
12153,12:43,Eku,"Una es copia total de otra, no sé en qué orden",20-9-19
12154,12:43,Eku,Chiquita barbaridad acabas de soltar,20-9-19
12155,12:43,Jorge,jajajajaj,20-9-19
12156,12:44,Jorge,"no, pero como superman e indiana jones cidao",20-9-19
12157,12:44,Eku,Te habrás quedado agusto no?,20-9-19
12158,12:44,Eku,Te habrás tirado un pedete agudo de lo agusto q te has quedao,20-9-19
12159,12:48,Jorge,sabiais que un anacardo es un cacahuete en posicion fetal?,20-9-19
12160,12:49,Ivan,DESAFÍO TOTAL OREJASDEPUCHES,20-9-19
12161,12:50,Pete,pero que dices hdp,20-9-19
12162,12:50,Eku,Adiuuuuuu,20-9-19
12163,12:51,Eku,Hay un evento en Madrid de Totall Recall,20-9-19
12164,12:51,Pete,//www.3djuegos.com/foros/tema/18904436/0/coincidencia-sospechosa/,20-9-19
12165,12:51,Ivan,Me cago en la puta hostia. Pero opérate del oído ya,20-9-19
12166,12:51,Pete,ahi sale un video comparandolas,20-9-19
12167,12:51,Eku,4 horas viviendo como en una peli,20-9-19
12168,12:51,Pete,mismo puto ritmo,20-9-19
12169,12:51,Pete,mismo puto tono,20-9-19
12170,12:51,Pete,misma mierda,20-9-19
12171,12:52,Pete,mismo compositor segun leo,20-9-19
12172,12:52,Pete,flipaso,20-9-19
12173,12:52,Pete,flipaos,20-9-19
12174,12:52,Eku,😂😂😂😂😂😂😂😂,20-9-19
12175,12:53,Jorge,si me apuras la cancion de gladiator se parece mucho a la cancion de cierre de la discoteca paraiso,20-9-19
12176,12:53,Eku,Tocate la polla,20-9-19
12177,12:53,Jorge,verdad ismael,20-9-19
12178,12:53,Eku,Entonces todo rock se parecen entre sí,20-9-19
12179,12:53,Eku,Porque tienen el mismo ritmo,20-9-19
12180,12:53,Eku,Son un 3/4 como miles de obras que son un 3/4 😂,20-9-19
12181,12:54,Eku,"Y es música de pelea, obviamente tienen patrones parecidos",20-9-19
12182,12:54,Eku,De ahí a q sean iguales 😅😂,20-9-19
12183,12:55,Eku,"Conan y Totall Recall sí son dos siameses, con pinceladas distintas",20-9-19
12184,12:56,Eku,<Multimedia omitido>,20-9-19
12185,12:56,Eku,Y la otra,20-9-19
12186,12:57,Alvaro,Pa película os recomiendo estas,20-9-19
12187,12:57,Alvaro,El ciempiés humano,20-9-19
12188,12:57,Alvaro,Hay 3 no digo más,20-9-19
12189,12:57,Jorge,andate,20-9-19
12190,12:57,Jorge,y la 2 es peor,20-9-19
12191,12:57,Alvaro,Jajajaj,20-9-19
12192,12:57,Eku,<Multimedia omitido>,20-9-19
12193,12:58,Eku,igualitas 😂,20-9-19
12194,12:59,Pete,"el puto eku es q le encanta discutir, no puede reconocer q son dos putaas canciones plagio",20-9-19
12195,12:59,Eku,"Pueee t metes en un escenario muuuuu grande y la peli se desarrolla y tu dormas parte de la peli,semanas antes t dan un personaje seceero q nadie sabe kien eres y tienes q hacer cosas",20-9-19
12196,12:59,Pete,joputa,20-9-19
12197,12:59,Ivan,,20-9-19
12206,12:59,Eku,Lo q decía de totall recall,20-9-19
12207,12:59,Pete,ganicus,20-9-19
12208,12:59,Ivan,Vinicius,20-9-19
12209,13:00,Pete,se parecen como yo al tirapellas,20-9-19
12210,13:00,Eku,"Pero hijo puta si te las he cantado las dos en dos audios, cogiendo las partes de tu video donde las compara",20-9-19
12211,13:00,Eku,"Es mismo estilo, nada más",20-9-19
12212,13:00,Pete,"obvimente no son iguales, son muy parecidas",20-9-19
12213,13:01,Pete,es casi esto,20-9-19
12214,13:01,Pete,//www.youtube.com/watch?v=Zpdrydk-FNI,20-9-19
12215,13:06,Eku,<Multimedia omitido>,20-9-19
12216,13:20,Ivan,Joder igual que una polla y una silla. Son iguales. Alguien sabe la diferencia entre una silla y una polla? O decís que son iguales? O no sabéis la diferencia entre una silla y una polla?,20-9-19
12217,13:21,Eku,🤦🏻‍♂,20-9-19
12218,13:21,Pete,"a ver q o soy mas guapo vale, ese señor esta mas cuadrado eso si, pero dame tiempo q voy a crosfit neneoh",20-9-19
12219,13:21,Eku,"Pete, pregúntale a Shurle si ella ve el parecido",20-9-19
12220,13:22,Ivan,<Multimedia omitido>,20-9-19
12221,13:22,Jorge,gracias,20-9-19
12222,13:22,Ivan,Grasias,20-9-19
12223,13:22,Jorge,gracias marcelo,20-9-19
12224,13:22,Ivan,Grasias Marselo,20-9-19
12225,13:22,Jorge,por tus asados,20-9-19
12226,13:22,Jorge,en varadero,20-9-19
12227,13:27,Alvaro,<Multimedia omitido>,20-9-19
12228,13:28,Alvaro,Jorge vamos al ribs,20-9-19
12229,13:28,Alvaro,Q tengo hambre de costillas de perro,20-9-19
12230,13:28,Alvaro,<Multimedia omitido>,20-9-19
12231,13:29,Jorge,jajaja,20-9-19
12232,13:29,Jorge,cabron,20-9-19
12233,13:29,Jorge,yo iba a comer pollo al carbon,20-9-19
12234,13:29,Jorge,pero no puedo decir que no a unas bellas costillas,20-9-19
12235,13:29,Jorge,y a una autopsia severa,20-9-19
12236,13:29,Jorge,"yo llego sobre las 15, eso si",20-9-19
12237,13:33,Alvaro,Toca autopsia hoy si,20-9-19
12238,13:34,Alvaro,Pues si no me hago pasta y te comes el perro al carbón,20-9-19
12239,13:34,Alvaro,30 empezara la intervención alien,20-9-19
12240,13:34,Alvaro,👽,20-9-19
12241,13:34,Alvaro,Y si vamos a comer a las 3 llegamos tarde a la autopsia,20-9-19
